Age,Attrition,DistanceFromHome,Education,HourlyRate,JobInvolvement,JobLevel,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverallSatisfaction,TenureRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Gender_Male,Department_Research & Development,Department_Sales,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
45,1,10,2,69,3,1,3,0,21,4,2,2,0,2,2.75,0.25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
52,1,4,2,30,3,4,2,0,13,3,0,2,1,4,3.25,0.16129032258064516,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,1,29,2,92,3,2,2,0,11,3,1,4,0,2,2.25,0.2631578947368421,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,1,2,3,43,1,2,2,0,20,4,0,4,0,2,3.25,0.45454545454545453,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
60,1,7,3,41,3,5,5,0,11,3,0,8,11,10,1.75,0.8787878787878788,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,1,18,3,87,3,2,2,0,14,3,1,7,0,8,2.75,0.5263157894736842,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1,28,4,88,2,2,0,0,11,3,3,5,0,4,4.0,0.8571428571428571,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,0,1,1,62,3,1,1,1,16,3,0,3,1,4,2.0,0.8333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
34,0,6,2,33,1,1,0,0,16,3,1,2,1,0,3.25,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,1,2,2,42,3,1,1,1,23,4,1,0,0,0,3.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,1,2,4,79,3,5,0,0,14,3,0,15,1,12,3.25,0.9523809523809523,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,1,23,3,90,3,1,1,0,22,4,2,2,0,2,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,1,3,3,53,3,1,4,0,15,3,1,3,1,4,2.75,0.5555555555555556,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,1,3,4,93,2,3,1,0,18,3,0,2,0,7,2.75,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,25,5,71,2,1,5,0,16,3,0,2,1,1,2.75,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19,0,2,2,52,2,1,1,0,12,3,0,0,0,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,1,22,4,69,3,3,0,0,11,3,0,8,7,8,2.5,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
57,1,29,3,56,2,4,3,0,12,3,1,0,0,0,2.5,0.03125,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1,29,4,88,2,4,0,0,15,3,1,10,15,7,2.5,0.9642857142857143,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,1,2,3,49,3,1,0,0,14,3,0,7,6,7,3.0,0.9166666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,1,28,3,80,2,3,4,0,19,3,0,13,13,11,3.0,0.8181818181818182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
47,1,2,2,65,3,2,5,0,13,3,3,0,0,4,2.75,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1,2,3,51,3,4,6,0,13,3,0,2,0,1,2.0,0.11538461538461539,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35,1,22,3,46,1,1,0,0,15,3,0,4,4,3,3.25,0.8333333333333334,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,1,8,4,42,3,2,7,0,11,3,0,0,0,0,3.0,0.05263157894736842,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,1,2,4,62,2,1,3,0,12,3,1,3,5,7,3.25,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46,1,10,3,94,2,3,2,1,19,3,1,2,1,2,3.25,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
31,1,9,1,33,3,3,1,0,25,4,1,8,0,8,3.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0,15,1,56,3,3,7,1,12,3,0,6,7,7,3.25,0.4666666666666667,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,0,10,1,38,1,1,7,0,13,3,3,3,1,3,2.25,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1,7,1,57,3,1,0,0,14,3,0,2,1,2,2.5,0.75,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
35,1,16,3,72,3,3,4,1,12,3,0,7,0,0,3.25,0.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,0,20,3,66,3,3,3,0,12,3,0,0,0,0,2.0,0.08333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,0,23,3,43,3,3,9,1,15,3,3,2,0,2,2.25,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1,5,2,97,3,1,4,0,17,3,1,2,2,0,3.0,0.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,10,4,32,3,3,1,0,14,3,0,3,9,7,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22,0,4,1,99,2,1,5,0,16,3,0,2,1,2,3.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,1,2,5,37,3,2,2,0,14,3,1,7,6,7,2.5,0.6428571428571429,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
55,1,18,5,83,3,4,3,0,23,4,0,9,7,7,2.5,0.2702702702702703,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,1,10,2,56,3,2,7,0,14,3,0,3,1,10,3.75,0.875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35,1,1,3,85,3,2,9,0,11,3,0,9,6,9,2.75,0.7333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40,1,6,3,75,3,4,7,0,15,3,0,6,5,13,2.75,0.9090909090909091,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39,1,8,1,48,3,1,1,0,11,3,1,3,0,7,2.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,1,2,1,77,3,2,4,1,13,3,0,5,0,5,3.25,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42,1,24,3,56,3,3,1,1,21,4,1,9,5,8,2.75,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
45,1,2,3,61,3,2,0,0,19,3,1,7,3,7,3.0,0.8888888888888888,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
26,0,17,4,58,3,1,0,1,11,3,1,7,1,0,2.25,0.875,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1,19,3,34,3,2,4,0,12,3,2,2,1,2,3.5,0.375,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1,1,5,95,4,4,4,0,19,3,1,1,0,5,2.5,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31,1,7,3,44,2,3,9,0,21,4,1,4,0,1,3.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0,5,3,69,3,1,1,1,14,3,0,0,0,0,2.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40,1,28,3,58,1,3,3,0,15,3,1,0,0,1,2.5,0.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,1,2,4,62,2,2,2,1,17,3,0,7,0,7,2.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1,29,2,45,3,2,5,0,12,3,2,0,0,0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,1,1,3,80,3,2,1,0,16,3,0,4,0,3,2.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,1,21,4,74,4,2,1,0,12,3,0,7,5,7,3.75,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
26,0,24,3,66,1,1,1,1,18,3,0,0,0,0,2.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,1,1,3,59,3,3,4,0,17,3,0,5,1,2,3.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46,1,18,1,86,3,3,5,0,11,3,0,2,1,2,2.5,0.07142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,1,2,5,91,3,4,7,0,16,3,1,16,11,8,2.0,0.8181818181818182,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,1,9,4,69,3,3,1,0,13,3,1,5,7,7,2.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,1,6,2,78,3,2,3,1,12,3,2,9,6,9,2.5,0.5555555555555556,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,0,11,4,60,4,2,8,0,12,3,0,2,1,2,3.5,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
24,1,24,3,38,3,1,0,0,13,3,2,2,2,1,3.5,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
38,1,10,3,76,3,2,3,0,19,3,1,0,0,0,3.0,0.05555555555555555,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,1,1,4,65,3,2,6,0,12,3,1,5,4,3,2.0,0.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
49,1,18,4,58,2,5,1,1,17,3,1,9,0,9,3.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,1,23,3,89,4,1,1,1,11,3,2,5,1,4,2.75,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26,1,28,2,66,3,2,1,0,20,4,2,3,1,4,2.75,0.8333333333333334,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
24,1,17,2,94,2,1,1,0,21,4,1,0,0,0,3.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,1,3,3,99,3,5,1,0,11,3,1,5,10,7,2.25,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,1,13,1,40,3,1,1,0,11,3,0,4,0,6,2.75,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
24,0,7,3,55,3,1,1,1,16,3,1,3,1,2,2.75,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,0,12,4,74,2,1,1,0,18,3,1,0,0,0,2.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
34,1,1,2,83,2,1,1,1,13,3,1,5,1,3,3.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0,13,4,46,3,2,2,0,17,3,0,1,1,2,1.75,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,1,25,2,54,2,2,4,0,14,3,0,2,0,2,3.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,1,6,4,66,4,2,4,0,22,4,2,7,5,7,3.25,0.5384615384615384,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,1,6,4,66,2,1,0,0,12,3,2,3,0,3,2.25,0.8333333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,1,2,3,75,3,2,4,1,11,3,1,0,1,0,3.0,0.17647058823529413,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20,1,1,3,83,2,1,1,0,13,3,0,0,0,0,3.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42,1,2,4,81,3,2,1,0,13,3,2,2,2,2,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,1,6,4,50,2,4,4,1,14,3,1,0,0,0,2.75,0.047619047619047616,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,1,1,1,43,3,1,3,0,17,3,0,0,0,0,2.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43,1,9,5,72,3,2,3,1,13,3,1,7,4,7,3.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1,1,4,40,2,4,7,0,11,3,1,2,0,2,1.75,0.14285714285714285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,1,1,4,50,2,2,4,0,11,3,0,2,0,2,2.5,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,1,14,3,31,3,1,1,1,18,3,2,2,0,6,3.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,0,2,1,85,3,1,0,0,11,3,1,3,0,2,2.25,0.8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,1,22,1,49,3,1,1,0,11,3,0,2,1,2,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
44,1,3,4,35,3,5,4,1,12,3,1,2,0,1,3.25,0.07692307692307693,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,6,1,69,3,1,0,0,20,4,0,2,2,2,2.75,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33,1,8,4,39,3,2,0,0,12,3,0,0,1,2,3.25,0.8333333333333334,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,1,9,4,92,3,2,1,1,12,3,1,4,0,5,2.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30,1,3,3,71,3,1,1,0,20,4,1,0,0,0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,1,1,1,34,3,2,7,0,20,4,0,7,8,10,3.25,0.7777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,1,1,5,42,3,1,1,0,12,3,1,9,8,8,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45,0,26,4,100,3,2,2,0,14,3,2,1,0,0,2.25,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
26,1,6,3,71,3,1,1,1,13,3,1,2,0,2,3.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,1,3,3,36,3,3,1,0,15,3,1,7,7,8,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,1,3,2,62,3,2,1,0,14,3,1,0,1,2,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35,1,6,4,82,1,2,1,0,13,3,0,11,11,8,2.75,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,1,6,3,30,3,2,3,0,23,4,1,11,4,7,2.75,0.8666666666666667,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1,19,4,88,3,3,2,0,15,3,1,7,7,1,3.0,0.5625,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,9,2,48,2,2,2,1,11,3,1,2,0,2,2.5,0.23076923076923078,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1,3,4,54,2,1,0,0,13,3,0,2,1,1,3.0,0.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20,0,10,1,32,3,1,1,1,11,3,0,0,1,1,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,0,3,3,70,3,1,1,1,11,3,0,8,9,7,1.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35,1,3,3,41,2,1,1,0,18,3,2,0,0,0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,1,4,3,58,4,1,2,0,16,3,1,2,0,2,1.75,0.6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25,1,8,3,57,4,2,0,0,22,4,1,2,1,2,3.0,0.75,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38,1,7,4,46,2,2,0,0,20,4,0,7,0,5,3.0,0.875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,1,1,4,76,1,1,1,0,18,3,1,7,2,8,3.25,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,1,2,1,56,4,2,3,0,12,3,0,2,2,2,2.75,0.16666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
27,1,3,1,71,4,2,1,1,20,4,2,5,0,4,3.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,1,10,2,80,4,1,3,0,17,3,0,0,0,0,3.0,0.25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50,1,28,1,74,4,1,1,1,11,3,3,8,3,8,3.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,1,9,3,46,2,3,1,0,14,3,0,7,7,7,3.0,0.8888888888888888,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,0,3,2,65,3,2,9,0,14,3,0,2,2,0,2.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,1,2,4,80,2,2,1,0,11,3,0,7,11,10,2.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,1,10,3,55,3,2,1,0,12,3,0,7,0,8,3.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,0,8,2,50,3,2,3,1,14,3,1,3,1,3,2.25,0.2222222222222222,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38,1,1,4,33,4,2,0,0,13,3,0,7,1,8,2.75,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,1,1,2,68,3,3,1,0,11,3,0,7,0,7,2.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
32,1,3,2,39,3,3,3,0,15,3,0,7,7,7,3.5,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
47,1,14,4,42,3,2,2,0,12,3,0,7,1,7,3.0,0.35,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,1,5,4,48,2,3,5,1,21,4,1,13,1,12,2.75,0.9,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
53,1,7,3,59,4,4,3,0,19,3,0,1,1,3,3.0,0.15625,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
41,1,10,4,73,2,5,3,0,15,3,3,6,12,6,2.5,0.9130434782608695,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1,16,4,84,3,2,8,0,14,3,0,2,2,2,2.25,0.2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,1,10,2,32,3,3,1,0,21,4,2,7,1,7,2.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1,1,3,59,2,5,1,0,12,3,1,7,2,10,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,1,8,4,54,3,1,7,0,15,3,1,2,2,2,3.25,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
28,0,1,2,67,1,1,7,1,13,3,0,7,3,7,2.5,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36,1,8,3,63,4,3,9,0,14,3,1,7,0,5,1.5,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,1,1,3,81,3,3,4,1,14,3,0,0,0,0,3.5,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
44,1,24,3,49,1,1,2,0,14,3,0,2,1,4,2.5,0.5555555555555556,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
